E0308	src/std_checked_arithmetic.rs:305:12
E0308	src/v2_std_algebra.rs:152:63
E0308	src/std_measure.rs:488:18
E0369	src/std_measure.rs:508:109
E0308	src/v2_std_text.rs:65:59
E0560	src/v2_std_collection.rs:94:5
E0277	src/v2_std_collection.rs:96:14
E0277	src/v2_std_collection.rs:96:14
E0308	src/v2_std_collection.rs:93:13
E0277	src/v2_std_collection.rs:102:5
E0277	src/v2_std_collection.rs:102:5
E0308	src/v2_std_collection.rs:106:22
E0560	src/v2_std_model_core.rs:246:5
E0308	src/v2_std_model_core.rs:245:13
E0369	src/v2_std_nat.rs:56:23
E0308	src/v2_std_node_query.rs:150:104
E0308	src/v2_std_integer.rs:1157:5
E0308	src/v2_std_integer.rs:1361:26
E0308	src/v2_std_integer.rs:1364:30
E0308	src/v2_std_integer.rs:1367:34
E0308	src/v2_std_integer.rs:1370:38
E0308	src/v2_std_integer.rs:1373:42
E0308	src/v2_std_integer.rs:1376:46
E0308	src/v2_std_integer.rs:1379:50
E0308	src/v2_std_integer.rs:1382:54
E0308	src/v2_std_integer.rs:1385:58
E0308	src/v2_std_integer.rs:1402:30
E0369	src/v2_std_integer.rs:1405:31
E0369	src/v2_std_integer.rs:1409:47
E0004	src/v2_std_integer.rs:720:84
E0004	src/v2_std_integer.rs:722:84
